,Application,Object_Name,Object_Type,COUNT.Version.Changes,Defect,fit.cluster
2551,C,ZSADPINVOICE_RU_FS,SSFO,5,0,1
2552,B,ZSADPINVOICE_UK,SSFO,10,0,1
2553,I,ZSAEDI_CHDELDATE,REPS,10,0,1
2554,F,ZSAEDIORDERS_FR,REPS,13,8,1
2555,A,ZSAEDIORDERS_MX,REPS,11,2,1
2556,E,ZSAEDIORDERS_MX_TOP,REPS,5,0,1
2557,H,ZSAEDIORDRSP_FR,REPS,7,1,1
2558,D,ZSAFB011,REPS,9,0,1
2559,B,ZSAFE008,REPS,5,0,1
2560,F,ZSAFE017,REPS,6,0,1
2561,F,ZSAFE026,REPS,13,0,1
2562,H,ZSAFM000,REPS,5,0,1
2563,J,ZSAFNF2,REPS,11,0,1
2564,G,ZSAINVQUOTE_BG,SSFO,15,0,1
2565,B,ZSAMASTNFEMANUAL,REPS,12,0,1
2566,H,ZSANFEMANUAL,REPS,9,1,1
2567,I,ZSANFESTRING,REPS,11,0,1
2568,I,ZSAORDABR_MILLAU,SSFO,11,4,1
2569,A,ZSAORDCHNG_MILLAU,SSFO,17,3,1
2570,H,ZSAORDCONF_MILLAU,SSFO,20,6,1
2571,H,ZSAORDER_CSV_FORM,REPS,11,0,1
2572,B,ZSAORDER_SER_RMA_AU_NZ,SSFO,5,1,1
2573,E,ZSAORDERCHGCONF,SSFO,10,0,1
2574,F,ZSAORDERCHGCONF_AU_NZ,SSFO,8,0,1
2575,J,ZSAORDERCHGCONF_RU,SSFO,7,0,1
2576,F,ZSAORDERCHGCONF_UA,SSFO,8,0,1
2577,I,ZSAORDERCONF,SSFO,24,3,1
2578,E,ZSAORDERCONF_AU,REPS,7,1,1
2579,D,ZSAORDERCONF_AU_NZ,SSFO,19,0,1
2580,I,ZSAORDERCONF_BG,SSFO,19,2,1
2581,D,ZSAORDERCONF_BR,SSFO,19,1,3
2582,B,ZSAORDERCONF_FR_EN,SSFO,24,9,4
2583,B,ZSAORDERCONF_RU,SSFO,19,2,1
2584,D,ZSAORDERCONF_SEND_MAILF01_BR,REPS,7,0,1
2585,A,ZSAORDERCONF_UA,SSFO,9,0,1
2586,B,ZSAORDERCONF_VC,SSFO,8,0,1
2587,D,ZSAORDERVCURR,SSFO,9,0,1
2588,F,ZSAQUOTE_BG,SSFO,28,0,1
2589,B,ZSAQUOTE_CL,SSFO,15,0,1
2590,D,ZSAQUOTE_CL_LEADTIME_62_1,SSFO,5,0,1
2591,J,ZSAQUOTE_HACROSS,SSFO,15,1,1
2592,B,ZSAQUOTE_KZ,SSFO,6,0,1
2593,I,ZSAQUOTE_KZ_ZKZ4,SSFO,9,0,1
2594,J,ZSAQUOTE_PZ,SSFO,8,0,1
2595,J,ZSAQUOTE_RU,SSFO,18,1,1
2596,F,ZSAQUOTE_RU_LEADTIME_61_BG,SSFO,6,0,1
2597,H,ZSAQUOTE_RU_LEADTIME_DAY_BG,SSFO,5,0,1
2598,I,ZSAQUOTE_RU_PAGE_02_BG,SSFO,5,0,1
2599,H,ZSAQUOTE_RU_PRICE_23_BG,SSFO,5,0,1
2600,A,ZSAQUOTE_RU_TAX_27_BG,SSFO,5,0,1
2601,G,ZSAQUOTE_RU_TERMS_DUE_31_BG,SSFO,6,0,1
2602,A,ZSAQUOTE_UA,SSFO,22,1,1
2603,J,ZSAREADTEXTS_BR,REPS,20,1,1
2604,D,ZSATECHDESCP_KZ,SSFO,5,0,1
2605,B,ZSATECHDESCP_RU_UK,REPS,5,0,1
2606,E,ZSATECHDESCP_RU_UK,SSFO,7,0,1
2607,F,ZSAVATCOUNTRY,FUGR,5,0,1
2608,F,ZSAX_STOCK_ANALYSIS_REPORT,REPT,5,0,1
2609,F,ZSAX_STOCK_ANALYSIS_REPORT_TOP,REPS,5,0,1
2610,E,ZSAX_STOCK_ANALYSIS_RPT_FORMS,REPS,8,0,1
2611,C,ZSAXLKINVOICE,SSFO,12,3,1
2612,J,ZSAXSGINVOICE,SSFO,31,3,1
2613,C,ZSAXSGINVOICE_ZSG3,SSFO,10,3,1
2614,J,ZSD_ECOUTBOUND_CL,FUNC,12,2,1
2615,H,ZSD_INTORDER_SENDTO_CONCUR,REPS,10,4,1
2616,E,ZSD_OPEN_SALESORDER_FORM,REPS,7,1,1
2617,D,ZSD_OPEN_SALESORDER_TOP,REPS,7,1,1
2618,G,ZSD_SERVICEOD_SENDTO_CONCUR,REPS,8,5,1
2619,B,ZSD_TL_CI,REPS,10,0,1
2620,H,ZSD_TL_GD,REPS,6,0,1
2621,G,ZSD_TL_UI,REPS,5,0,1
2622,H,ZSD_TRANSFER_LOCATION,REPT,5,0,1
2623,C,ZSD_WBS_SENDTO_CONCUR,REPS,8,3,1
2624,C,ZSD_ZSASR_TAB_UPDATE,REPS,7,1,1
2625,D,ZSDVOICE1,FORM,9,3,1
2626,B,ZSELF_ASSESS_TAX_FORMS,REPS,7,0,1
2627,H,ZSET_SCREEN_FR,REPS,9,0,1
2628,J,ZSFOCP,REPS,5,0,1
2629,E,ZSHIPMENT_DOC_BG,FORM,9,0,1
2630,B,ZSHIPMENT_DOC_MX,FORM,6,0,1
2631,D,ZSHIPMENT_DOC_SG,FORM,12,0,1
2632,C,ZSHIPMENT_DOC_US,FORM,12,0,1
2633,D,ZSHIPMENT_DOCPH5,FORM,16,5,1
2634,J,ZSHIPMENT_DOCPH6,FORM,10,6,1
2635,A,ZSLO_PRODH_UPDATE,REPS,6,0,1
2636,F,ZSO_BLOCK_EMAIL_REPORT,REPS,15,0,1
2637,D,ZSO_BLOCK_EMAIL_REPORT9,REPS,7,0,1
2638,F,ZSO_EXCESS_REPORT,REPT,6,1,1
2639,C,ZSO_EXCESS_REPORT_F01,REPS,12,7,1
2640,C,ZSO_EXCESS_REPORT_TOP,REPS,7,3,1
2641,I,ZSO_UNBLOCK_EMAIL_REPORT_FORMS,REPS,15,0,1
2642,J,ZSO_UNBLOCK_EMAIL_REPORT_TOP,REPS,6,0,1
2643,I,ZSR_MAT_CONS_CONSUMPTION,REPT,6,0,1
2644,E,ZSR_MAT_CONS_CONSUMPTION_F01,REPS,13,1,1
2645,D,ZSR_MAT_CONS_CONSUMPTION_TOP,REPS,8,1,1
2646,C,ZSRFCIR_BG,SSFO,6,0,1
2647,J,ZSUBMATPO_FORMS_ALV,REPS,13,4,1
2648,F,ZTDDK_ATTATYPE_D,FUGR,7,0,1
2649,J,ZTDDK_BOXES,FUGR,7,0,1
2650,D,ZTDDK_DIVISIONS,FUGR,6,0,1
2651,F,ZTDDK_DOCTYPE_D,FUGR,7,0,1
2652,H,ZTDDK_SCE_ATTORN,FUGR,5,0,1
2653,D,ZTDDK_SCE_DIVCNF,FUGR,5,0,1
2654,B,ZTDDK_SCE_DTYPES,FUGR,5,0,1
2655,E,ZTDDK_SCE_FIELDC,FUGR,5,0,1
2656,A,ZTDDK_SCE_FIELDS,FUGR,5,0,1
2657,I,ZTDDK_SCE_JRNS,FUGR,5,0,1
2658,C,ZTDDK_SCE_KPI,FUGR,5,0,1
2659,E,ZTDDK_SETTINGS,FUGR,6,0,1
2660,G,ZTDDK_USERS,FUGR,7,0,1
2661,D,ZTDDK_USERS_INFO,FUGR,6,0,1
2662,E,ZTI_FSA006_PREMIUM,SSFO,7,0,3
2663,H,ZUPDATE_GRN_TABLE,REPS,8,1,1
2664,H,ZUPDATE_INV_TABLE_ARE,REPS,5,1,1
2665,H,ZUPLOAD_BOM,REPS,6,1,1
2666,F,ZVAAU02,REPS,9,1,1
2667,D,ZVEND_MASTER_DATA_FORMS,REPS,5,0,1
2668,J,ZVEND_MASTER_DATA_OUTPUT,REPS,6,0,1
2669,J,ZWEBLVV02F3J,REPS,5,0,1
2670,D,ZWS_AR_ELECTRONIC_INVOICE03,REPS,5,0,1
2671,D,ZWS_MONITOR_FRM,REPS,8,0,1
2672,E,ZXATPU02,REPS,20,15,4
2673,E,ZXCKAU04,REPS,19,1,1
2674,D,ZXCN2U06,REPS,5,2,1
2675,A,ZXCO1O01,REPS,6,0,1
2676,G,ZXCO1U01,REPS,23,2,1
2677,J,ZXCO1U06,REPS,23,7,1
2678,A,ZXCOFU19,REPS,6,2,1
2679,D,ZXCOZU03,REPS,12,9,1
2680,D,ZXCSAF03,REPS,7,3,1
2681,E,ZXCSAU10,REPS,11,0,1
2682,C,ZXEDFU02,REPS,41,12,4
2683,B,ZXF01U01,REPS,20,0,1
2684,I,ZXF04U01,REPS,19,2,1
2685,J,ZXF05U01,REPS,6,1,1
2686,D,ZXF06F02,REPS,11,0,1
2687,I,ZXFKOF02,REPS,6,0,1
2688,G,ZXFMCU08,REPS,31,3,1
2689,I,ZXIWMIU01,REPS,32,3,1
2690,I,ZXLIDU10,REPS,12,0,1
2691,B,ZXLIDU20,REPS,17,2,1
2692,B,ZXLOIU02,REPS,13,1,1
2693,J,ZXLTOF01,REPS,7,2,1
2694,A,ZXLTOTOP,REPS,9,3,1
2695,E,ZXLTOU02,REPS,6,2,1
2696,G,ZXLTOU03,REPS,24,10,4
2697,G,ZXLTOU14,REPS,8,3,1
2698,H,ZXLTOU18,REPS,8,1,1
2699,H,ZXM01U01,REPS,5,2,1
2700,B,ZXM06F01,REPS,15,2,1
2701,A,ZXM06U02,REPS,60,10,4
2702,E,ZXM06U14,REPS,5,0,1
2703,H,ZXM06U22,REPS,5,1,1
2704,G,ZXM06U29,REPS,17,2,1
2705,B,ZXM06U32,REPS,6,2,1
2706,C,ZXM06U33,REPS,19,0,1
2707,B,ZXM06U40,REPS,10,0,1
2708,E,ZXM06U44,REPS,9,0,1
2709,B,ZXMBCU01,REPS,29,6,4
2710,A,ZXMBCU02,REPS,22,3,1
2711,E,ZXMCVU05,REPS,7,1,1
2712,I,ZXMCVU06,REPS,17,1,1
2713,E,ZXMG0F02,REPS,11,0,1
2714,J,ZXMG0U02,REPS,25,3,1
2715,C,ZXMGVU03,REPS,14,0,1
2716,B,ZXMGVU04,REPS,28,4,1
2717,J,ZXQSMU06,REPS,7,0,1
2718,I,ZXRSAU02,REPS,7,2,1
2719,F,ZXTRKU02,REPS,80,13,4
2720,E,ZXV00U01,REPS,21,3,1
2721,H,ZXV50F01,REPS,5,0,1
2722,H,ZXV50U06,REPS,27,5,1
2723,G,ZXV54U07,REPS,9,0,1
2724,G,ZXV56U02,REPS,6,1,1
2725,H,ZXV56U11,REPS,22,8,1
2726,G,ZXV56U13,REPS,13,3,1
2727,C,ZXV56U16,REPS,5,0,1
2728,H,ZXV56U17,REPS,13,1,1
2729,A,ZXV60AU01,REPS,11,0,1
2730,A,ZXVCOU03,REPS,6,3,1
2731,E,ZXVDBU01,REPS,8,1,1
2732,H,ZXVDBU02,REPS,9,0,1
2733,I,ZXVDBU04,REPS,7,0,1
2734,A,ZXVDBU07,REPS,6,0,1
2735,F,ZXVEDU02,REPS,15,0,1
2736,F,ZXVEDU03,REPS,16,2,1
2737,D,ZXVEDU04,REPS,39,4,4
2738,H,ZXVEDU06,REPS,6,0,1
2739,I,ZXVEDU11,REPS,17,1,1
2740,A,ZXVEDU16,REPS,5,0,1
2741,I,ZXVSVU01,REPS,18,1,1
2742,F,ZXVVAF02,REPS,7,2,1
2743,D,ZXVVAU05,REPS,65,13,4
2744,F,ZXVVAU09,REPS,20,1,1
2745,D,ZXVVAU16,REPS,7,4,1
2746,H,ZXVVFU08,REPS,34,3,1
2747,I,ZXWOCU04,REPS,5,1,1
2748,E,ZYMFSNLBLF_FR33,FORM,12,0,1
